 ['forest  feature  index'] , ['forest  rank'] , ['forest  word'] , ['SGD  feature  index'] , ['SGD  rank'] , ['SGD  word'] , ['logistic  feature  index'] , ['logistic  rank'] , ['logistic  word'] 
468,0.0,claim,2232,0.52215612125050803,savings,757,0.077021170451880908,difficult
469,0.0, claim  property ,2501,0.52210633836385845, term  loan ,884,0.076948107704359128, estate  property 
470,0.0,claimed,1445,0.52108540506078183, loan  pay ,2128,0.076847880965552465,repair
471,0.0,claiming,1241,0.51152767107884545,industries,2336,0.076766876420246155,site
472,0.0,claims,1183,0.50983596605199866,hopefully,2689,0.076625886084342995,wise
473,0.0,classes,367,0.50915386758804138,bureau,2078,0.076360618360499399,reduce
474,0.0,classic,3,0.50901832493713539, 000  awesome ,1951,0.076302574315104413,program
475,0.0,clause,13,0.50901832493713539, 115  washington ,736,0.076231615716648146,despite
476,0.0,clauses,15,0.50901832493713539, 12  2012 ,934,0.076159659992129203,extremely
477,0.0,clean,16,0.50901832493713539, 12  commentsover ,2243,0.076125656495338034,score
478,0.0,clear,20,0.50901832493713539, 14  54 ,959,0.075959180131622825,faster
479,0.0, clear  title ,24,0.50901832493713539, 16  commentsjanuary ,2212,0.075917686789749791,rules
480,0.0,clearing,26,0.50901832493713539, 17  commentsmay ,1102,0.075709905902223512,grant
481,0.0,clearly,28,0.50901832493713539, 18  19 ,2030,0.075681101385125765,quickly
482,0.0,clerk,30,0.50901832493713539, 19  commentsdecember ,2189,0.07550060967415613,returns
483,0.0,clicking,38,0.50901832493713539, 2008  good ,1259,0.075229866677675422,instance
484,0.0, clicking  link ,42,0.50901832493713539, 2011  25 ,1062,0.074830017296674586,future
485,0.0,client,44,0.50901832493713539, 2012  16 ,453,0.074809483204240176,cheaper
486,0.0,clients,45,0.50901832493713539, 2012  24 ,2076,0.074743126447020178,recourse
487,0.0,close,46,0.50901832493713539, 2012  27 ,2433,0.07469285240004972,submitting
488,0.0,closed,48,0.50901832493713539, 2014  45 ,1800,0.074605002531806186,payments
489,0.0,closely,50,0.50901832493713539, 22  2014 ,880,0.074339693664011358,estate
490,0.0,closing,52,0.50901832493713539, 23  2012 ,1467,0.074304605339711449,locate
491,0.0, closing  costs ,54,0.50901832493713539, 24  commentsnovember ,426,0.074172455387330333,caused
492,0.0,clothing,56,0.50901832493713539, 25  commentsmarch ,2141,0.074101648850788279,represent
493,0.0,code,59,0.50901832493713539, 27  17 ,551,0.073366500683030453, complete  step 
494,0.0,collateral,60,0.50901832493713539, 27  commentsnovember ,289,0.073362872853842784, bank  account 
495,0.0, collateral  loan ,62,0.50901832493713539, 28  35 ,1660,0.07334741290820998,network
496,0.0,collect,65,0.50901832493713539, 30  2011 ,323,0.073332716827361852,bidding
497,0.0,collected,71,0.50901832493713539, 35  commentsjune ,1177,0.073305568757003489,homeowner
498,0.0,collecting,74,0.50901832493713539, 45  commentsjune ,1697,0.073258833657369973,offer
499,0.0,collection,75,0.50901832493713539,457,2541,0.073211297573336984,totally
501,0.0,combination,76,0.50901832493713539, 457  6525 ,408,0.073091605162580023,card
502,0.0,combine,81,0.50901832493713539, 54  commentsmay ,1349,0.073009358127164248,latte31
503,0.0,combined,84,0.50901832493713539,62901,852,0.072887855526901649,enhance
505,0.0,comfortable,85,0.50901832493713539, 62901  855 ,2098,0.072857558659651836,regular
506,0.0,coming,86,0.50901832493713539,6525,2420,0.072797938595827991,structured
507,0.0,comments,87,0.50901832493713539, 6525  certified ,1693,0.072728686955312913,obviously
508,0.0,commentsdecember,90,0.50901832493713539,855,2240,0.072722830961384932,schedules
509,0.0, commentsdecember  27 ,91,0.50901832493713539, 855  457 ,447,0.072554876242769809,chapter
510,0.0,commentsjanuary,137,0.50901832493713539, address  clicking ,67,0.072547618218588752, 30  years 
511,0.0, commentsjanuary  12 ,279,0.50901832493713539, awesome  alliance ,1788,0.072386009581666064, pay  money 
512,0.0,commentsjune,280,0.50901832493713539, awesome  financial ,2675,0.07231278863034156, website  november 
513,0.0, commentsjune  2012 ,335,0.50901832493713539, book  whip ,1117,0.072189898202992195,guarantee
514,0.0, commentsjune  28 ,406,0.50901832493713539,carbondale,246,0.07195595184356704,association
515,0.0,commentsmarch,407,0.50901832493713539, carbondale  il ,22,0.071911018786134442,150
516,0.0, commentsmarch  12 ,431,0.50901832493713539, cents  community ,2085,0.071891207874539398,referred
517,0.0,commentsmay,432,0.50901832493713539, cents  read ,1957,0.071690924523837241,promised
518,0.0, commentsmay  22 ,433,0.50901832493713539, cents  rights ,765,0.071520819642288361,disclaimer
519,0.0, commentsmay  23 ,483,0.50901832493713539,clicking,63,0.071379303893671572,29
520,0.0,commentsnovember,484,0.50901832493713539, clicking  link ,817,0.071346904733606858,education
521,0.0, commentsnovember  18 ,508,0.50901832493713539,commentsdecember,390,0.071302476983706647,calculated
522,0.0, commentsnovember  30 ,509,0.50901832493713539, commentsdecember  27 ,33,0.071287613979968342, 200  000 
523,0.0,commentsover,510,0.50901832493713539,commentsjanuary,922,0.071040332130822365, expiration  date 
524,0.0, commentsover  35 ,511,0.50901832493713539, commentsjanuary  12 ,2368,0.070860606712126795,special
525,0.0,commercial,513,0.50901832493713539, commentsjune  2012 ,1545,0.070579549974929462,manufacturers
526,0.0,commission,514,0.50901832493713539, commentsjune  28 ,1210,0.070344340918733317,impossible
527,0.0,commit,515,0.50901832493713539,commentsmarch,127,0.070327785858489422,actual
528,0.0,commitment,516,0.50901832493713539, commentsmarch  12 ,1162,0.070324859698548542,holder
529,0.0,commitments,518,0.50901832493713539, commentsmay  22 ,412,0.070238470199788502,careful
530,0.0,commodities,519,0.50901832493713539, commentsmay  23 ,1283,0.069999507916367179,investment
531,0.0,commodity,521,0.50901832493713539, commentsnovember  18 ,55,0.069920701011576145,25
532,0.0,common,522,0.50901832493713539, commentsnovember  30 ,594,0.069753005161584461,contain
533,0.0, common  examples ,523,0.50901832493713539,commentsover,1433,0.069336000211336429, loan  bank 
534,0.0, common  types ,524,0.50901832493713539, commentsover  35 ,2678,0.069226797922278968,weeks
536,0.0, commonly  used ,539,0.50901832493713539, community  awesome ,173,0.069225879280192706,allowed
537,0.0,communicate,540,0.50901832493713539, community  just ,493,0.068952155552625086,code
538,0.0,community,573,0.50901832493713539, confirm  email ,796,0.068574399433384517, dream  home 
539,0.0, community  awesome ,610,0.50901832493713539, copyright  2008 ,1073,0.068568338576079552,gets
540,0.0, community  just ,684,0.50901832493713539, debt  new ,2474,0.068549352254012125,talk
541,0.0,companies,766,0.50901832493713539, disclaimer  privacy ,2090,0.068238757363055597,refund
543,0.0,compare,801,0.50901832493713539, dump  debt ,1931,0.06816958767184525,processes
544,0.0,compared,836,0.50901832493713539, email  open ,1164,0.068086776437548402,holdings
545,0.0,comparison,871,0.50901832493713539, error  submitting ,791,0.067895497340791783,dollars
546,0.0,compensate,988,0.50901832493713539, finance  financial ,1554,0.067891342239919217,marketplace
547,0.0,compensation,991,0.50901832493713539, finances  shape ,2268,0.067851953306317131,sell
548,0.0,competition,998,0.50901832493713539, financial  people ,1311,0.067775163361667987,june
549,0.0,competitive,1021,0.50901832493713539, following  join ,1122,0.067668835060340965,half
550,0.0,complete,1039,0.50901832493713539,founder,144,0.067656302506409152,advanced
551,0.0, complete  step ,1040,0.50901832493713539, founder  alliance ,1222,0.067578814528889003, income  tax 
552,0.0,completed,1047,0.50901832493713539, free  following ,1826,0.067449846087777515,personal
554,0.0,completing,1075,0.50901832493713539,gf,1456,0.067436786156587269, loan  value 
555,0.0,completion,1076,0.50901832493713539, gf  community ,2344,0.066855031096311385,slow
556,0.0,complex,1202,0.50901832493713539, il  62901 ,2002,0.066718630643479188, purchase  property 
557,0.0,compliance,1306,0.50901832493713539, join  gf ,1834,0.066559212936167303,phone
558,0.0,complicated,1308,0.50901832493713539, joined  good ,944,0.066384141973434424,fails
559,0.0,comply,1317,0.50901832493713539, just  sent ,182,0.066317547132868013,analysis
560,0.0,computer,1356,0.50901832493713539, learn  good ,389,0.066199258975214809,calculate
561,0.0,concern,1410,0.50901832493713539, link  won ,2631,0.066156788126743624,varies
562,0.0,concerned,1423,0.50901832493713539, llc  certified ,1480,0.066121661882982866,looks
563,0.0,concerning,1424,0.50901832493713539, llc  learn ,337,0.065935216553901846,borrow
564,0.0,concerns,1538,0.50901832493713539, management  dump ,2255,0.065905124044519384, secured  loan 
565,0.0,condition,1662,0.50901832493713539, new  book ,2176,0.065671697989243868,resulting
566,0.0,conditions,1680,0.50901832493713539, november  14 ,1496,0.065670506938413517, lower  rates 
567,0.0,condo,1716,0.50901832493713539, open  confirm ,1284,0.065561380890431675,investments
568,0.0,conduct,1761,0.50901832493713539, page  learn ,1983,0.065479669893949752,protection
569,0.0,conducted,1811,0.50901832493713539, people  joined ,770,0.06540431693217573,discuss
570,0.0,conducting,1850,0.50901832493713539, planner  115 ,702,0.064982203746008688,deeds
571,0.0,confidence,1851,0.50901832493713539, planner  professional ,677,0.064916786082448302,dealing
572,0.0,confirm,1863,0.50901832493713539, policy  sign ,1519,0.064436297505826926, make  money 
573,0.0, confirm  email ,1918,0.50901832493713539,privacy,1498,0.064370440644330368,luck
574,0.0,confused,1919,0.50901832493713539, privacy  policy ,850,0.063611276693793697,energy
575,0.0,connected,1946,0.50901832493713539, professional  founder ,1877,0.063552083891276895,possibly
576,0.0,cons,2045,0.50901832493713539, read  page ,464,0.063282594546210852,choosing
577,0.0,consent,2160,0.50901832493713539, reserved  disclaimer ,2156,0.063273500153849971,resale
578,0.0,consequences,2199,0.50901832493713539, rights  reserved ,282,0.063207564521992429,background
579,0.0,consider,2302,0.50901832493713539, shape  copyright ,2301,0.062924238378476938,shape
580,0.0,consideration,2321,0.50901832493713539, sign  free ,2316,0.062900912192241587,shouldn
582,0.0,consistent,2381,0.50901832493713539, st  carbondale ,21,0.062732427715883096,15
583,0.0,consistently,2405,0.50901832493713539, step  error ,2227,0.062578687484042383,satisfy
584,0.0,constantly,2434,0.50901832493713539, submitting  subscription ,2713,0.062456100844619653, years  ago 
586,0.0,consultant,2435,0.50901832493713539,subscribed,1463,0.06245463679023109, loans  people 
588,0.0,consumers,2436,0.50901832493713539, subscribed  complete ,1806,0.062328185442296347,pays
590,0.0, contact  information ,2437,0.50901832493713539,subscription,2383,0.06218662289560762,stable
591,0.0,contacted,2438,0.50901832493713539, subscription  try ,1258,0.061970287184770108,installments
592,0.0,contacting,2664,0.50901832493713539, washington  st ,190,0.06184825197165765,appear
593,0.0,contacts,2680,0.50901832493713539,whip,476,0.061761154036515581,clauses
594,0.0,contain,2681,0.50901832493713539, whip  finances ,1965,0.061680064457986135, property  collateral 
595,0.0,contains,2692,0.50901832493713539, won  subscribed ,2232,0.061670692090288366,savings
596,0.0,continue,12,0.50606038367989692,115,416,0.06161077779398566,cars
597,0.0,continues,1599,0.5006966385178605,mom,2539,0.06114753398836438,total
598,0.0,contract,1168,0.50063093837502093, home  loan ,346,0.061084333078598126,borrowing
599,0.0,contractor,2295,0.49746805951664558,sets,2152,0.060952684084126026,requirement
600,0.0,contracts,1204,0.49531616403550388,immediate,70,0.060949008980948287, 35  000 
601,0.0,contrast,412,0.4952534068063289,careful,1010,0.060931060719773125,fixed
602,0.0,contribute,765,0.49344568440083175,disclaimer,220,0.060343818935272985,aren
603,0.0,control,997,0.49344568440083175, financial  management ,621,0.060286413800108948,couldn
604,0.0,convenience,2159,0.49344568440083175,reserved,1381,0.060279642643946092,length
605,0.0,conventional,2566,0.4915566545801256,trying,1244,0.059920999722250533,info
606,0.0,conversely,1913,0.49056602129251908, principal  balance ,1975,0.059836395994473802, property  seller 
607,0.0,copies,1533,0.49033475507678148, making  sure ,1911,0.059736933169322326,prime
608,0.0,copy,2353,0.49028700056725522,sole,1358,0.059668306385511023,learned
609,0.0,copyright,0,0.48883280616142405,00,2615,0.059615337445220795,uses
610,0.0, copyright  2008 ,2653,0.48754450401816951,vs,2627,0.059584583043197692,valued
611,0.0,core,2284,0.48112747640208647, sent  email ,2068,0.059506357406944543,recently
612,0.0,corporate,2187,0.47911738115363428,returned,2685,0.059483326315778684,widely
613,0.0,corporation,666,0.47704438895245938,daily,11,0.059345328188820309,11
614,0.0,corporations,1190,0.47553441154296633,houses,2716,0.058994992037300929,yes
615,0.0,correct,507,0.47393592027320181,comments,352,0.05897156973387558,breakdown
616,0.0,correctly,827,0.47092127782214449,effort,772,0.058727805149553197,discussion
618,0.0,costly,481,0.46968895362143953,clearly,377,0.058614908450979594, buy  property 
619,0.0,costs,797,0.4639898193272089,drive,804,0.058564099240482885,duties
620,0.0, costs  associated ,445,0.46249682270549591,changed,2217,0.058411202330368277,said
621,0.0,couldn,1399,0.46170081925199175,likelihood,893,0.058393932612343852,evict
622,0.0,count,2069,0.45932352167138651,recession,1961,0.058067614497254137,properly
623,0.0,countries,959,0.45534604957878305,faster,2367,0.057575197753223395,speak
624,0.0,country,1251,0.45201399134306436,initial,671,0.057558059689910984,daughter
625,0.0,county,1214,0.45201147368299616,improvements,1865,0.057454275072171122,poor
626,0.0,couple,709,0.4519137946281474,defined,931,0.057440502902803808,extra
627,0.0,course,839,0.450095684696242,employ,2618,0.057428811377042817,utilities
628,0.0,court,1333,0.45008773422991644,knowledge,1880,0.057275513591887324,posts
629,0.0,courthouse,2250,0.4458734094105678,section,2659,0.057231194693632081, wanted  add 
630,0.0,cousin,448,0.44142449812793938,charge,231,0.056703939360631332,ask
631,0.0,cover,1015,0.43724181071336543,focus,1131,0.056500048736833827,happening
632,0.0,covered,1684,0.43602876311589528,numerous,1804,0.056383481573260369,payoff
633,0.0,covers,72,0.43525291030736563,40,2099,0.056298411748312911, regular  payments 
635,0.0,created,525,0.43278266665965842,commercial,2250,0.056243076702588123,section
636,0.0,creates,2054,0.43209336002552706, really  need ,2337,0.056185107623121358,sites
637,0.0,creating,2447,0.43052228056878172,suggest,534,0.056167896516240878, common  types 
638,0.0,creation,1974,0.42950561606582349, property  sale ,1238,0.055858557453366035,individually
639,0.0,creative,136,0.42939563586294527,address,1782,0.055827807830416062,passes
640,0.0,credit,100,0.42900142887076498,accepted,1613,0.055792671562254099,months
641,0.0, credit  card ,2560,0.42509266737695867,tried,1798,0.055650738964748064, payment  mortgage 
643,0.0, credit  history ,438,0.42508132950448313,certification,2674,0.055449377370133501,website
644,0.0, credit  rating ,961,0.42440004248514218,favorable,2186,0.055437228108829527,return
645,0.0, credit  report ,889,0.4225054868407867,evaluation,1916,0.055372175422786496,print
646,0.0, credit  score ,2385,0.41677803787291118,stand,631,0.055136341714219939,cover
647,0.0, credit  scores ,1353,0.41515358820091219,lawyer,1140,0.05512890674822099,heard
648,0.0, credit  union ,2527,0.4140893844533502,times,598,0.055108971831477102,contract
649,0.0, credit  unions ,2003,0.41040465219988004,purchased,2073,0.05509911197038482,recorded
650,0.0,creditor,826,0.40314179562303021,efficiently,1785,0.055076279845347874,pay
651,0.0,creditors,1226,0.40133745469562859,increasing,1037,0.05474574037230294,forth
652,0.0,crisis,1521,0.40075578009079604, make  payments ,2175,0.054562373041143621,result
653,0.0,criteria,80,0.39977962643147186,54,97,0.054457079987179288,absolutely
655,0.0,crucial,1044,0.39638444225789243,freddie,2514,0.054413187722338413,thinking
656,0.0,current,241,0.39537115257540867,assigned,1187,0.054264109426287711, house  house 
657,0.0, current  home ,989,0.39442900854665175,financed,2300,0.054253321730186641,seven
658,0.0, current  market ,369,0.39411236439942993, business  administration ,1088,0.05425117692852198, good  credit 
659,0.0,currently,992,0.39064675958577183,financial,2696,0.054066949634119066,work
660,0.0,customer,1307,0.38453869325633483,joined,2040,0.054064114814570956,rates
661,0.0, customer  service ,1193,0.38393918732824411,huge,2054,0.053941114073595552, really  need 
663,0.0,cut,1880,0.3818633544365278,posts,1190,0.053852810486074404,houses
664,0.0,cycle,2257,0.3789565710078151,securities,2560,0.053749932016047781,tried
665,0.0,dad,21,0.3784101819230275,15,1561,0.053730459563740653,math
666,0.0,daily,2260,0.37439445052981479,seek,461,0.05342440718750141,choices
667,0.0,damage,410,0.37357965804748533,care,445,0.05339525332542331,changed
668,0.0,data,1856,0.37303008445156388,plus,763,0.053369593366923956,disbursed
670,0.0,dates,390,0.36839783702845158,calculated,245,0.0533198710545442, associated  loan 
671,0.0,daughter,23,0.36495398054275058,16,451,0.053087450652213299,charging
672,0.0,day,2128,0.36241941670119177,repair,869,0.052636849302340805, equity  home 
673,0.0,days,1498,0.35726780897025534,luck,106,0.052580833802831607,account
674,0.0,deal,301,0.35605362116704919,basically,1653,0.052464533010540645,negotiate
675,0.0,dealer,1099,0.35368578652699334,governments,1726,0.052387360869071864,opportunities
676,0.0,dealers,184,0.34880552444598029,annual,1468,0.052377577832704039,located
677,0.0,dealing,2202,0.34713556153889541,risks,2390,0.052258685332559417,start
678,0.0,deals,893,0.34225217265703806,evict,2370,0.052215657734281169,specific
679,0.0,death,1652,0.34190585777847637,negative,1067,0.052172781337151294,gave
680,0.0,debit,2200,0.34178627391773786,rise,641,0.052102608781987837, credit  card 
681,0.0, debit  card ,546,0.33987968825460835,compensate,1250,0.052035077756923023,inherited
683,0.0, debt  income ,1244,0.33912702655909993,info,205,0.051962240015243098,appreciated
684,0.0, debt  new ,2115,0.33144907046684052,remainder,111,0.05183749137878893,accrue
685,0.0, debt  obligation ,2089,0.32502253115334895,refinancing,1380,0.051799284554234389, lending  money 
686,0.0,debtor,379,0.32491992064410619,buyer,269,0.051742058133925177,automated
687,0.0,debts,2408,0.32425402527507491,stocks,1895,0.051436100815237237,presented
688,0.0,decide,1937,0.32143113628717523,produced,2208,0.051410000617002384,room
689,0.0,decided,2038,0.31803941359353355,rate,957,0.051350456154329302,farm
693,0.0,decisions,1343,0.3151090849358929,largest,1281,0.051085527378940551,invested
694,0.0,decline,2525,0.31425490422681995,timely,1218,0.051057186835385543,included
695,0.0,decrease,1078,0.3140174384283157,given,1837,0.050917294028607216,pick
698,0.0,deduction,1124,0.31203014757038583,handle,2586,0.050802663646929827,understanding
699,0.0,deed,1577,0.30829115912460442,members,258,0.050579369283431881,attention
700,0.0, deed  property ,942,0.30797566864445231,fail,410,0.050537403813644362,care
701,0.0, deed  trust ,196,0.3066101328824069,applications,105,0.050275945844329727,accordingly
702,0.0,deeds,377,0.30623747150805053, buy  property ,1981,0.050197584872620882,prospective
703,0.0,default,2023,0.30529623460202898,qualified,227,0.050082814202727838,arrive
704,0.0,defaulted,2623,0.30480187300242029,valuable,2003,0.050065350043849419,purchased
705,0.0,defaults,1784,0.30416095314374175, past  years ,1304,0.049968443165422205,jobs
706,0.0, defaults  loan ,2602,0.30099534374539999, unsecured  loan ,466,0.049825725023963756,circumstances
707,0.0,deferred,2216,0.3006732549438641,safety,1373,0.049820839342052947, lend  money 
708,0.0,define,1073,0.30040349743599454,gets,2289,0.049612606559559021,serves
709,0.0,defined,2537,0.29801211821456486,tool,388,0.049583411001548519,ca
710,0.0,definitely,2632,0.2977877579387444,variety,1767,0.049420167835696957,parcel
711,0.0,degree,1376,0.29703595493770818, lender  usually ,455,0.049408711374420475,checked
712,0.0,deliver,27,0.29371049767939045,18,2576,0.049386952032582615, type  loan 
713,0.0,delivery,155,0.29227631117374531,affected,2264,0.049375060735849907,select
714,0.0, delivery  dates ,902,0.2915461821632151,excess,2653,0.049352018183337447,vs
715,0.0,demand,2593,0.29030808843919026,unique,2632,0.049110559333229713,variety
716,0.0,demands,2037,0.28970668246150205,rarely,188,0.049068725825477125,apartment
717,0.0,demonstrate,531,0.28562674092857154,commodity,1323,0.048979837493375041,key
718,0.0,denied,1122,0.28385606374345035,half,2109,0.048973802609063678,release
719,0.0,department,1018,0.28343777055071412,follow,2511,0.048909895471672439,thing
721,0.0,depend,1509,0.27885244137997228, main  purpose ,2049,0.048867826646820114, real  estate 
723,0.0, depending  nature ,2528,0.27783040124090175,tips,734,0.048724385614880662,desire
724,0.0, depending  type ,1197,0.27518989878005634,ideal,2331,0.048676661319120941,simple
725,0.0,depends,1031,0.27283982760550135,forget,1661,0.048660008802287068,new
727,0.0, deposit  money ,339,0.27128388842808798, borrowed  money ,2154,0.048633468931557289,requires
728,0.0,deposited,899,0.27116387564790612,exceed,140,0.048441669590414384,adjusted
729,0.0,deposits,1841,0.27090083090769901, piece  property ,1958,0.048160584712687741,promises
730,0.0,description,2108,0.27061083666816876,relatively,2216,0.048139905442437389,safety
731,0.0,design,1740,0.27058298297354838,originally,1630,0.048071896484881513,motivates
732,0.0,designated,388,0.26921526389992201,ca,1807,0.047935575323072452,penalties
733,0.0,designed,2579,0.26738519964967883,typical,633,0.047785947952327032,covers
734,0.0,desire,696,0.26080158288292887,decreases,1509,0.047778816801368917, main  purpose 
735,0.0,desired,638,0.26040283125675451,creation,2387,0.047548782844410963, standard  loan 
736,0.0,despite,364,0.25188074656264214,buildings,396,0.047526721251029941,calls
737,0.0,detailed,142,0.25145708480320755,administrative,1386,0.047516519619826683,level
738,0.0,details,1187,0.24940003305509351, house  house ,2607,0.047508026402111644,usd
739,0.0,determine,461,0.24727822828160384,choices,354,0.047439554803583528,bring
740,0.0,determined,2668,0.24471201677345378,water,985,0.0474356070851897,finally
742,0.0,determining,1289,0.24295805368319123,involve,2222,0.047388935236024735, sale  property 
743,0.0,develop,1388,0.23877454618086974,liabilities,618,0.047359405255194463,costly
744,0.0,developed,1210,0.23860382118270501,impossible,100,0.047249273164256402,accepted
745,0.0,developing,632,0.23197530044753895,covered,2440,0.047234416158769089,substantial
746,0.0,development,2337,0.22784866792409489,sites,2088,0.046948560287687333,refinanced
747,0.0,did,304,0.22523528818244123,began,66,0.046924721932233154, 30  days 
748,0.0, did  know ,944,0.215800868544337,fails,1493,0.046771867631675082, low  rates 
749,0.0,didn,919,0.21034903683525752,expertise,896,0.046688477317847706,exact
750,0.0,died,1225,0.21005027071793808,increases,1366,0.04662264343396974,led
751,0.0,dies,2720,0.20938107659878794,zero,2648,0.046582894433657082,view
752,0.0,differ,2475,0.20750360120973291,talked,911,0.04647112089175158,expected
754,0.0,differences,538,0.20632392677646474,community,605,0.046417626672870846,conventional
755,0.0,different,1131,0.20590778576631269,happening,615,0.046343666572794553,correct
756,0.0, different  types ,776,0.20319003888674056,divided,2475,0.046193450525378502,talked
757,0.0,difficult,2015,0.20199361745009364, purchasing  procurement ,2027,0.046073589637692688,question
759,0.0,direct,2344,0.2013578789216918,slow,595,0.045975607204244033,contains
760,0.0,direction,476,0.20111128847904577,clauses,1722,0.04579680409289897,operational
761,0.0,directly,2044,0.19904709721926536,read,2150,0.045690923865031603,required
762,0.0,disadvantages,2227,0.19665940220358183,satisfy,1638,0.045579835300902295,nations
763,0.0,disbursed,1228,0.19438201908256633,incredibly,307,0.045545442179086418,begins
764,0.0,disbursement,2243,0.18960965883224423,score,854,0.045493699036781028,ensure
765,0.0,disclaimer,1340,0.18887461958650253,landscaping,2537,0.045368655163910233,tool
766,0.0, disclaimer  privacy ,2189,0.18795841198331781,returns,954,0.045233915348729385,fannie
767,0.0,discount,559,0.18403360052164924,comply,902,0.045214842976338716,excess
768,0.0,discounted,590,0.18285103898147745, contact  information ,1647,0.045193057814691913, need  loan 
769,0.0,discounts,163,0.17793098330300516,ago,750,0.044890454576405003,died
770,0.0,discuss,2005,0.17766477367258707,purchaser,1029,0.044839169382902631,forever
771,0.0,discussed,270,0.17699083888594305,automatically,1035,0.044748429322594069,forms
772,0.0,discussion,2099,0.17550612798508042, regular  payments ,2429,0.044682933475138874,style
773,0.0,dispute,173,0.16882664211396681,allowed,2033,0.044592396131767839,quite
774,0.0,distinction,551,0.16878007822164962, complete  step ,2,0.044443130216694895, 000  00 
775,0.0,distribution,29,0.16454163507785738,19,2251,0.044439715818148595,sector
776,0.0,divided,2322,0.16224259764654506,signature,121,0.044368321439721137,acting
777,0.0,divorce,2033,0.15958319290745601,quite,578,0.044056557682325533,consequences
778,0.0,document,1500,0.15703798569847816,lump,2461,0.044027156322308574,supposed
779,0.0, document  used ,1501,0.15703798569847816, lump  sum ,146,0.044017388962434172,advantageous
781,0.0,documented,149,0.15569937346208207,advertisements,2542,0.043888737865314206,town
782,0.0,documents,2122,0.15557687089914138,rent,2589,0.043683945500865053,unfair
783,0.0,does,1679,0.15440580343425925,november,339,0.043587167561496276, borrowed  money 
784,0.0, does  know ,2110,0.1499071779180691,released,1710,0.043586491262129955,older
785,0.0, does  mean ,1285,0.14925213991436539,investor,1301,0.043551897893617485,items
786,0.0, does  pay ,825,0.14659885706057679,efficient,928,0.043518562929123275,extensive
787,0.0, does  work ,1786,0.14642777699496062, pay  debt ,1696,0.043171832552208286,october
788,0.0,doesn,1514,0.14373342772480049,major,1575,0.043103313818936395,meets
789,0.0,doing,1630,0.14186601332756268,motivates,1316,0.043072118269930286, just  pay 
790,0.0,dollar,1834,0.13917762570355452,phone,2463,0.043011935437831501,surprised
791,0.0,dollars,1328,0.136914950541076,knew,710,0.043011872619182767,definitely
792,0.0, dollars  usd ,1209,0.1333569355551468, important  note ,2701,0.042895036528797795,world
793,0.0,door,2175,0.1333551388852055,result,968,0.042710073609224894, fee  charged 
794,0.0,double,1616,0.13169880159330513, mortgage  company ,786,0.042694162067314613, does  pay 
795,0.0,dream,1778,0.13167875761195971,party,427,0.042612275650040166,causes
796,0.0, dream  home ,2120,0.12748628501217577,remove,1359,0.042608287967678612,learning
797,0.0,drive,745,0.12744521309546175,developing,1781,0.042385697996732211, passed  away 
798,0.0,driving,291,0.12533106185649684, bank  loan ,1927,0.042353924349058991,proceed
799,0.0,drop,2470,0.1209367327234598, takes  place ,1383,0.042207055141692928, let  know 
800,0.0,dump,1469,0.12064773428495183,location,1517,0.042101852101047187, make  easier 
801,0.0, dump  debt ,636,0.11921388566979338,creates,1414,0.041737866445412428,listen
802,0.0,duration,2665,0.11855159157773931,wasn,201,0.041729925503543222,appraisal
803,0.0, duration  loan ,802,0.11833469969418875,duration,2153,0.041655417254327531,requirements
804,0.0,duties,635,0.11806265142359165,created,751,0.041621843242575826,dies
806,0.0,earn,2461,0.11712544043577375,supposed,304,0.0415944098509217,began
807,0.0,earned,2002,0.11711296466697686, purchase  property ,1152,0.041495298296986338,higher
808,0.0,earning,478,0.11029433495915911,clear,1639,0.041224420292462871,natural
809,0.0,ease,2268,0.10171298753936747,sell,564,0.041109243748600879,concerns
811,0.0,easiest,685,0.10170281660763868, debt  obligation ,622,0.040936051559727155,count
812,0.0,easily,2301,0.098799268206794036,shape,181,0.040930781299493839, amounts  money 
814,0.0,economic,22,0.098259016978327132,150,1407,0.040764895557869198, line  credit 
815,0.0,economics,2129,0.097099084559456983,repairs,255,0.040463840808469584,attempting
816,0.0,economy,1645,0.095485199401362603,need,184,0.040457431252946027,annual
817,0.0,education,1890,0.092355077153899914,preparation,1100,0.040360272475015287,graduate
818,0.0,educational,341,0.092246024831151713, borrower  defaults ,1053,0.040277430926316332,fully
819,0.0,effect,1707,0.090858706096943409,ok,482,0.040078055320608846,clerk
820,0.0,effective,1990,0.090426463045508193,provisions,1409,0.039971519725038471,link
821,0.0,effectively,2091,0.086874681097358547,refuses,709,0.03995362652495054,defined
822,0.0,effectiveness,1435,0.083686812667584154, loan  company ,1510,0.039953364343907838,maintain
824,0.0,efficiency,652,0.083444608360122866,crisis,2711,0.03991730903190626, year  old 
825,0.0,efficient,761,0.082674833272609077,directly,1982,0.039888784571246547,protected
826,0.0,efficiently,987,0.081194586978117045, finance  company ,984,0.039806410147482214,final
827,0.0,effort,2068,0.080669184832102558,recently,507,0.039664064585979417,comments
828,0.0,efforts,2589,0.079289668328344443,unfair,1133,0.039561433964996708,happy
829,0.0,electronic,482,0.073585346178571598,clerk,682,0.039500156223072472,debt
830,0.0,electronics,2563,0.073522107489122676,trust,57,0.039461635264833268,26
